node_id,true_best,tb_fam,top1_business_id,top1_label,hit1,hit3
35742235a8be4434a2a3875248a51391,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
357e7178033bc7e82cb577101e78dc80,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,1
3580dfcf2d77f5de8157e9322e42e36b,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
35846ee46f1e85293f76364f0c4fcc4f,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3589fce41bc27041dc25d9b65a63da10,10000069,10000069,10000191,腾讯专线-80 10000191,0,0
3597f3105b1328a3d8fc4a70ce2484cd,10000064,10000064,10000064,百度小度 10000064,1,1
359bf026eb639dc194cc5b4af6e6069a,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
35cb98fe1791211f45b0296ea35416b5,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
35def4d07b16c67c13a53263e348ab3e,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
35e7ce9a5cd179a7ac6b22c22b397c7c,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,1
36042e04068dd6bcc620c886bdb64711,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
360df56ec726400faac9d7e83bf9f4e3,10000294,10000294,10000304,快手严选 10000304,0,0
365e68f666808083698462f4b9426241,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3671a99c0134066ae73ae6f88ec8de75,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
3690f6f8767a89450524d082a804b673,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
36acdd8a5babf8b2dfcf6fe9eb16afdb,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
36bb1cba21f9a26c4387b7927816af7f,10000064,10000064,10000304,快手严选 10000304,0,0
36be784c68b27ea1538f07339d241452,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
36c5d280853688332a0ab868bd7d6d06,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
36cdfb782031b39840e2a0ea51cfdd7b,10000088,10000088,1380460970,七牛CDN 1380460970,0,0
36ee00178bf891ac9b702521fb8eb9d5,10000183,10000183,10000096,字节架构专线V3 10000096,0,1
370dcf98e20c83f53c58fc3e2166cfc5,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3726cb8fb1b708c16d1252a5f17c082e,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3726fa50ade177c6dc7f746bab0e468a,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
3753bab3ef5f45ce368a4c0156e99a0b,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3760a7553dd506e027efa8443fc31584,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
377cb5711af3e79d2f95b5694e2e8776,10000304,10000304,10000096,字节架构专线V3 10000096,0,1
37925d3061a3eff3daacc848ef9418ad,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
37e1bba769f3b8e9ef81df0d9fcfbda9,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
382a2db893af0f15de51d98a378339bb,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3835a5e3c2fdb9fa38bc4d14b3940b32,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3836386f17c5dc931c5bfccb2eb0cb6b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
386f803a58b24e4f8be717fc6242ade1,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
388028774e39eabfc1976ef02297490d,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3881feef24b00d9d1f3323805c69544a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3887e2a90e881f1d80334d082847ed09,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
38a711ff33098ae77148d52ad7e8dd44,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
38bcc3cc586bf60ebf711d63d96431be,10000304,10000304,10000034,优酷专线 10000034,0,0
38dd8eeabacb41ece082a728456b18af,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
38df7ec6b1b055f605739cf040581e7a,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
391ef58df8263302fceb3b47a6e5968f,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
39443ea8020ff6dba6cc63c7d98fdf26,10000074,10000074,10000074,腾讯直连独立 10000074,1,1
397265edd456667d84a33a443687f393,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
397876db6f5bcbd213c638c270b9af22,10000088,10000088,10000191,腾讯专线-80 10000191,0,0
3993300a06b5313cfce2d67891677690,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
39998cb40ba811aa4eaa9f447236fd1e,10000304,10000304,10000096,字节架构专线V3 10000096,0,1
399bc18f891824191e56ec5efbd9c4bf,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
39c2f8f72967598e326afa5007f4be88,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3a237754ca6f3cd09722f0b5c64dc2b4,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3a306518079fbb44730da08a911df187,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3a5614cae67f71a3b5cbd6d17c9806f6,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3a664a0ed094f5e96661741a257c04eb,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3a8572d160b9d81e8257aa65af7c2f14,10000281,FQTZV,10000034,优酷专线 10000034,0,0
3a870ffe852797d31c7987fa75e0e23c,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
3aabda88ce83833f3d3d3ada25ec2053,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3ac2bcd3e3bde6d420a906db44bb73e7,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
3ac824011b0544bcb515ed31d9f95bf7,10000069,10000069,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
3ae2a9e4c88d354d215e327fd6363bd4,10000294,10000294,10000096,字节架构专线V3 10000096,0,0
3ae33b4d305b334d8148e6058a07cb8d,10000281,FQTZV,10000096,字节架构专线V3 10000096,0,1
3b08ad41e82bd992decab6159c6c67df,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3b1253280f985ae17880f7ee6b847016,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3b60ce383943cad42de91053b0c524a8,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3b86f10479c866d5f9346bb6a4a6e29e,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3bc34429d709b7abd570f2408bdb64a0,10000304,10000304,1382680008,字节CDN专线 1382680008,0,1
3bda0404d9a5ff27cb277795cc51d1c6,10000079,10000079,10000096,字节架构专线V3 10000096,0,0
3be8e9f9cc2ec5f0590692351df60f84,10000175,10000175,1380460970,七牛CDN 1380460970,0,0
3bf962a59a4822a21ce9f035fab8ae5e,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
3c074be56a96f1850c82ab00fd981521,10000294,10000294,1380460970,七牛CDN 1380460970,0,0
3c0de7df13d836339cb3c266eefe4ab5,10000064,10000064,1381526443,爱奇艺 1381526443,0,1
3c0ec167ad3df91bb985922c444cc7d4,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
3c1b52e373aebace69c5bf370382db52,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
3c2f1ebbf83566a4c5cc6301c40e354e,10000074,10000074,10000244,B站专线-盒子V2 10000244,0,1
3c333b3335626f1e6a05449ed32547cc,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3c3b75da598444ebff19fca36adfb693,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
3c424cb6c4d9568bf68d7598dc48747b,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
3c79e4f8217d3b448a1026dc3990fe3a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3cc955d7b5706ab063138904a4550424,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3cda28fb7cae1db130a9ce7c532f57aa,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
3cda68220c8d3dc1e12d4bc56a1fa5a5,10000069,10000069,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
3ce5e82bb15fa16e6aee222e6e076f08,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3cf830913971364ab97f45103e09ec61,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3d0254e3ef317737d963d4b97d4db901,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3d07c9e14e2cc35af308a789e117998d,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
3d2fb53c308b01faca73415428c34412,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
3d3004d9ca032c6750b1444cefe77fce,10000175,10000175,1380460970,七牛CDN 1380460970,0,0
3d406893e4c5346f5777b08855676785,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
3d54cd2847fa9852f57bf1b50d88b9c9,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
3d7ac5b4c0dc4e40f05a732fe8b5f2ae,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3d99abb65b3b3b9a60265f6a66ad5d3f,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3dfc9f2e6f4865663f6906a400cf315e,10000079,10000079,10000304,快手严选 10000304,0,0
3e1ac9c892c764d54dfed76916644565,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3e1f97d783f444ea9a6c1655bd42c0f3,10000292,FQCDNV,10000064,百度小度 10000064,0,1
3e2a20e644392087f78308e2eb1161f2,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
3e4d55e976bb57259dd6c95c0ae7b40e,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3e524726d08955535b63c0f21692021c,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
3e7ba33a2eae6de248d4bb201e3ac18b,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3e8252dca48f9cec34fa7c832eacd7e1,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3e8271025637bbcb0d145e1896b410df,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3e96b26a784d998e10bafb88d73a717a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3e9fbb00f27d57983657cf84117dd6af,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
3ebf5c6137391bca8294a9af0df6ba78,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3ecbbdfed997852adace2419df846271,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
3ef7cfe628342f3953701c03ca3cadd2,10000064,10000064,10000064,百度小度 10000064,1,1
3f37241a02e2b48490d4dd5cdcd18a93,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
3f483bf6f69813dedda5432bdbe5eebd,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3f57ad817fed2f4c2980aa6ee3133282,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
3f6ff24c1a7bf688d23a125b7dde72cb,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3f75ddc93a9b0fc6f48ff67eb95498e1,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
3fcbacf7295b7a73308eb4aa0d6ab397,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
3ff1da32a88a455044cb883b5ea9526d,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
3ff24c1ae3dd07d8ea2b652aed52c851,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
4006c21e5db32931def62e060cba1432,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4025a4f6cbbf6faf599ee86930e90eb0,10000019,10000019,10000069,腾讯汇聚P2P 10000069,0,0
402661408bc9684c81d8a57f26c299b3,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
402f8f428c84e910e01aee5c4b53ddb9,10000064,10000064,1380460970,七牛CDN 1380460970,0,0
40306fd71fdd4284cb37457618d4b33b,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
4046af9acae53f9d4e288d0dfc5e6878,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
40697033ca1e4b2cbfb747001a9956b7,10000292,FQCDNV,10000064,百度小度 10000064,0,1
407f426bb114b2e6c0ae578ffe65fc47,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
4093cf7a28e5a438d1d46ff962813242,10000079,10000079,10000079,字节架构汇聚V2 10000079,1,1
40b18964c5cd1b592cb98f0129a8ed5d,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
41049770ae9e0b09231ddf9b1301d74c,1382490022,1382490022,10000069,腾讯汇聚P2P 10000069,0,0
411394ae65879887b22eff6a15b23357,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
412423ebd0a0a9410f7f3b993ecf46de,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
41371aa3d8d934395a8739b0ff375205,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
414c9c045b33a2145bacca2fdbab6541,1382680008,1382680008,1382680008,字节CDN专线 1382680008,1,1
417d12b39bffc69089644a783fbc69ac,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
4199bc266aba61d054c3ea3c555f4122,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
41b9cf034f7c2ccf51251ada781e6cd1,1382649737,1382649737,1382680008,字节CDN专线 1382680008,0,0
41c0b0eb6dc4e34a389449f10fc68fa6,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
41c7786719d58ce28167c2c0983390ba,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
41dffe2e16a8ab92284dc81e053f1df4,1382649737,1382649737,1382680008,字节CDN专线 1382680008,0,1
41f961a0d72a35583fab2d89477c5f3f,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
42033cbee8024197df6011bf96ecb9ad,10000079,10000079,1382680008,字节CDN专线 1382680008,0,0
4205e26e3a05e5bc8c5f47ca453e2f10,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
420c3e1c693401ca96d6418692a780fd,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
423894472440207a8a0f381075d7c99e,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
424b6c44df95c9a50a3ffb5adb9d37f8,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
424c507ce82801efade50f4890857890,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4253e472f17cd20ced7ad89d04c273ed,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
426cc8f3147580533b58d2a9425344a2,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
426cf6a574f6fd9bd6421f7920525045,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
427a87eff9ca2afbd2492476ba26f1bb,10000304,10000304,10000304,快手严选 10000304,1,1
427e543e3669c7a04abcaba7fa2bd094,10000000,10000000,10000224,字节CDN专线V4 10000224,0,0
42b1dd3cc003e7752a1800c6a6579fb6,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
42c4f71fc3bd9f770941724d38f5f5d7,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
42c84575822a36d077905af4b947255f,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
42e209b3b095fd2295df0cce1756393b,10000041,10000041,10000069,腾讯汇聚P2P 10000069,0,0
42f14052551ffcda71a57dd09568708d,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
42f7160c13f09bf5f83a4f104b624e89,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
42f7c3d71d2ba3a61ad2c0bc90f4e7d3,10000079,10000079,1381526443,爱奇艺 1381526443,0,1
43219bdf1ec074fcafd6141ab1af0450,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
433b69392b929f551dffd04dbc5f61d5,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
433d2055cbc31ad8dc11923dbcd79667,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
4343d50c90da127bde7f30ebc76e3122,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
436fb23c253589c30b2aa38f85a2222b,10000069,10000069,10000096,字节架构专线V3 10000096,0,0
4373011232f374f42bf4186e5aacfaec,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
43a629f9b4cce0472f75a0e77d331528,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
43b78876aa2714942667947267f86d6b,10000001,10000001,1382649737,腾讯专线 1382649737,0,0
43cda4c66604bfc7208b13a9034118f1,10000069,10000069,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
43e10c616f09311c48e70c4e93f54f4f,10000304,10000304,10000304,快手严选 10000304,1,1
43e9f24a226d73914883094db7beda4c,10000019,10000019,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
44263718feb05e4fb2587d219b39bcd2,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
445269f8b00532cc1357a8c78bf77280,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
445601b6e162eb61c15f272adb068180,10000304,10000304,10000079,字节架构汇聚V2 10000079,0,0
448f1a22c82e9d8985dca90b5c08a6e0,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
449bd1b9d9564301c3fd42ac4f377a7f,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
44da9b668bdee01f952188c3b24d785a,10000292,FQCDNV,10000074,腾讯直连独立 10000074,0,0
454180bb5db1ce5a07dfd18721c6164d,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
456437d1db8e661cbb1cf53ae85e6ab8,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
456a792288fcda5ed32cf3282977ed4f,10000281,FQTZV,1380460970,七牛CDN 1380460970,0,0
457f43c9c572b17f90e1217a515cb0f7,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
460b2b629ea374ccc04f4f5627239702,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
463f72fd98820705dea6f3dd493553a9,10000294,10000294,10000079,字节架构汇聚V2 10000079,0,1
46434063e7c701598fff1a5f0bccc233,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
4649da738fc22af9f62b280187cc38ed,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
4651ccdf12c43ff9beb69b6e09c5d784,10000294,10000294,10000304,快手严选 10000304,0,0
4652df8d39334080b06a234fe0caab0b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
46544e4d88cc11c8ef0d0637badc52c9,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4659b4f84b813594c2087dcbe667d4a9,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
465c1581175f477da1f38b47ef5d2d42,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
466b20ee384688055c58c6e028e6fa62,10000300,10000300,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
466c92bf3bb43cbe03b6afd1fe5a6a6c,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
466f59dd1cde4caf96e2237714bdc8bb,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
468f6ce6ceaedef7d04f1e89a751c60c,10000074,10000074,10000069,腾讯汇聚P2P 10000069,0,1
469b47e867c629573171a608e88710fe,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
469e97a99712f6a0c7478ee78bd9feb4,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
46a1bd8831493d094cb30ef34c777c15,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
46a49778edc8e30177a6770c0f648f27,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
46aa1e96043b051ed7c111c96d75abd0,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
46c567777fe79a87364b1567522d8ad0,1380389889,1380389889,10000244,B站专线-盒子V2 10000244,0,0
46d0842c59f82513d4344b88a58d2a2c,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
46d7ae45552124a6ae00746690218735,10000292,FQCDNV,10000304,快手严选 10000304,0,1
46da7adf2c7d9752e5a0577bdf6c0d84,10000316,10000316,1382649737,腾讯专线 1382649737,0,0
46df41a930a1d0bf289bbf38094df72e,1382490022,1382490022,10000069,腾讯汇聚P2P 10000069,0,0
46f32b07937f5123ae85e88e26b2ed25,1382680008,1382680008,10000034,优酷专线 10000034,0,1
47062b54e56b0102ad7861493eeb75dd,10000251,10000251,10000244,B站专线-盒子V2 10000244,0,0
472c861210e7d9b61a6cfc608404150b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
475733738158ca179a1904806af30e8f,10000278,10000278,10000244,B站专线-盒子V2 10000244,0,0
4769187287e3d5665826f11b3fdea348,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
477293ec22222a71f79a4eb1f2fb3eb1,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
479025ddb598692a550dd4bcd523d6b1,10000069,10000069,10000078,七牛特招 10000078,0,0
4792ae7d4b808453df8e05917f6fda8f,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
47b19eb1930e29b8d5ea8f7041eaa4d7,10000224,10000224,10000183,B站专线-盒子 10000183,0,1
47b647b36250e864eabc9468712f4a0a,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
47e0722ad259f9ef09da0c75c43f2b78,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
47e0fdf2dc56b128f610b00184817ae7,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
48098403224a6e56d7ae2cfa9a5f4b19,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
481ef52dee6eec19427f476359d1108c,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
48409256b9001ac4b72f9408c8f32224,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
484f9d39ee1781342d179cce108f3f03,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
485165338cfe5cb64d22aabe28cbb741,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4871812073e54c9c431f0cd55bdea16a,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
48915e12b5ecaa66f901ff340210fa4e,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
4892e17b602ea0b5d4212cd2f813b9f7,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
48a62b18a8c8af703f1b8a8f4b3547d9,1382649737,1382649737,10000096,字节架构专线V3 10000096,0,0
494e18274624eb7e19b15ee1670449c8,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
4962c960a1e4a276b3ac412ab7f88a2d,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
49af25dd6de17b524ff4f0e2ccd80584,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
49b6346a967a63938b3fff64aff42405,10000183,10000183,1380460970,七牛CDN 1380460970,0,0
49d7b9ef1b31742aee2e11ba6068b0dd,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
4a1b3298a0167fbb9ee30c0ad7604514,10000294,10000294,10000304,快手严选 10000304,0,0
4a1d9239218f09b022f834218ba7d315,1382490022,1382490022,10000069,腾讯汇聚P2P 10000069,0,0
4a365c0d95315ec53b2eec088d045ee0,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4a3a6c135daf3ff7edca30b57aad8594,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
4a4cba12b540871dcc9ad3331bd54c1c,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4a676de0eca39c2a311544b9ab63ee71,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
4a7fc19d7465ccda2c69b6f5c7345d9a,10000000,10000000,10000244,B站专线-盒子V2 10000244,0,1
4a852b8f8b3752fc15ada74fa4b86404,10000079,10000079,1381526443,爱奇艺 1381526443,0,1
4aaf31049c79414e8fd2a93af1b09cb6,10000000,10000000,10000244,B站专线-盒子V2 10000244,0,1
4ab8a0a057056b178d99c6a42cea97ce,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
4ab996da4c5374586670f2c7384c8eae,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
4accbb25e05cfa46622623159e25761d,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
4ad099dfd8de7ae732ccf5c9a96da2e8,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
4ad1fb7a53fd95a6d43d429c95a48847,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4aefbb90e749506eaa02100f9451823f,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
4b064c65a710b3a0017e60d4abe69a89,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
4b1ad45f2147d1a46b4e0888ef15741c,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
4b23fdf30c06129fe6841c0233e3c0f3,10000079,10000079,10000304,快手严选 10000304,0,0
4b24c5b6f6d240edb8753af14d322221,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
4b2933e9a05b174d4e28604d1630c86a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4b3bb4daf20e8d6a26bb3b35051d5982,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,0
4b48d385d881aaea4f0ebbffef25a9dc,1380389889,1380389889,10000244,B站专线-盒子V2 10000244,0,0
4b4eaeec3dd625b1810856d1e939ae63,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4b545c763abf3b3cff72d14a31a504ba,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4b60db90c151c04e8d6a86e2b83a67d7,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
4b832c8349daa52c70025a67b2b58dc7,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
4b9020f15c18400879a2f9b1d05fb6cc,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
4bb12f3e74fd68ff8774e3511ca49cc8,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,1
4be015216e7129aabe6d891bdc764000,10000281,FQTZV,1382680008,字节CDN专线 1382680008,0,0
4be015216e7129aad1020a67ce5675a6,10000304,10000304,1382680008,字节CDN专线 1382680008,0,1
4bfee7cb3f41d02ab74a611757b93544,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
4c0e1ac778fea014bc3d02316c3380d9,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4c341304344bb12a172ccb16c88f5c27,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
4c38cefb798061a17c69acac27d6517c,1380389889,1380389889,10000079,字节架构汇聚V2 10000079,0,0
4c400b5c23aadb2efaa724ed67740e27,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
4c54c8656bdeec90886017c9a50868e2,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
4c7cceeb258122297300427f59f14479,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
4c83b75c0035956ecbd678d89c4bce3d,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
4c8a40fd12b2b5b2d5b140a6e98b5b8e,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
4cdc0bc1908ef743ead0a5fa2d59f554,10000244,10000244,10000074,腾讯直连独立 10000074,0,0
