nodeid,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize,hardwaretype,os,arch
ant232d5d80769b13645aadbdd5e174b,53.15,4,2054248,11897059409,0,0,11897059409,,android,armeabi-v7a
ant29480ee32c3163d678c161d41cbdc,4.16,4,2054144,236384262553,0,118111600640,118272661913,,android,armeabi-v7a
ant20042616a5e57312abf1ddb887be3,153.16,4,1015924,6249177415,0,0,6249177415,,android,armeabi-v7a
e644abaa61a6771fd77ed085e45d13b4,2500.0,48,32867484,4013217441382,0,3738339534438,274877906944,,linux,
ant226a0744d828a3297b3574d1b5f33,99.77,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2433dfab7c5d53bb78755ca2a2478,99.33,4,2053196,4080218931,0,0,4080218931,,android,armeabi-v7a
ant2eabb5f97508c3b8e943d0f517e5d,76.87,4,2494788,24255827804,0,0,24255827804,,android,armeabi-v7a
ant2fd9f79bd4e843e78823a4f2c7d01,184.26,4,1661616,8697308774,0,0,8697308774,,android,armeabi-v7a
ant20421f1cc5b8e3e2dacdea7c913e3,85.83,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant29f25c930a57c3904aa34c9249927,49.72,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant26107e2247fec3d1a8ac07a2b4120,96.94,4,2055156,118111600640,0,0,118111600640,,android,armeabi-v7a
anteeca6ed3dbb61fba1c05b24477202,75.92,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant29868a7788396384398a895b0a5df,3.28,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant21b3bf5b05a813386a8e23dd0cfa2,70.48,4,2019608,58057220423,0,0,58057220423,,android,armeabi-v7a
antf0e3a86175a52ab3bb10777ab4667,1000.0,8,16373092,137438953472,0,0,137438953472,,linux,x86_64
ant2c468f644a31f3da89dc81a81327a,93.66,4,2053200,119077968281,0,0,119077968281,,android,armeabi-v7a
69f406cd2318cf119c0ffc04902dc68b,1500.0,24,16382984,2034096511385,0,1759218604441,274877906944,,linux,
ant2e0d2d897ebc53a61abc371d377f3,87.73,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2df59940bf138349da62374c27990,101.6,4,2055160,3650722201,0,0,3650722201,,android,armeabi-v7a
ant27d62de6a166038368d0aa9cad020,29.37,4,1048576,5411658792,0,0,5411658792,,android,armeabi-v7a
ant28c8bd67cfac13931bd560cd87624,93.49,4,1048576,5411658792,0,0,5411658792,,android,armeabi-v7a
ant23cd28de6d4fe3aac8507200b57d1,128.36,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2021a5035bae53e28ac90c1970302,33.7,4,1021748,3478923509,3478923509,0,0,,android,armeabi-v7a
7aa087d5ad0298bb018af834a1c00cfa,1500.0,32,16381164,3793315115827,0,3518437208883,274877906944,,linux,
ant456ec4b34f18a1e4cc9d955a5ebb1,43.06,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
e15dfa46fa50d29b11e327c1dc9323a0,5000.0,80,65299780,8396553689494,0,7916483719984,480069969510,,linux,x86_64
ant238138495b195385cacebc92cd527,62.93,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant2f6c0ae5d75aa374bb7a227bae7e6,61.71,4,1956808,4198330531,0,0,4198330531,,android,armeabi-v7a
ant2fc00ebafe4e736e3b865a24960cf,87.02,5,2971064,54009213747,0,0,54009213747,,android,armeabi-v7a
ant2fbddc76268df398db721ed136177,199.0,2,944068,4273492459,0,0,4273492459,,android,armeabi-v7a
ant2ebf47524e50834c19b100cb73366,14.61,4,3093580,11832634900,0,0,11832634900,,android,armeabi-v7a
ant20ad1475d36b23db3b952b91ba4e1,3.38,4,1048576,5561982648,0,0,5561982648,,android,armeabi-v7a
ant26f37797cacd43246aaa9c7a10b11,76.18,4,1003728,4745938862,0,0,4745938862,,android,armeabi-v7a
ant2740ea6c3c2633833ab4c7018ff03,75.82,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2f01bdd57159f3ce8b81aaf78723f,254.18,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant248b3c7b47dfe3f8e97c9e703e981,101.83,4,2053044,118648471552,0,0,118648471552,,android,armeabi-v7a
ant2d7ee80c180d83bad919f6f96963c,36.22,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant22aaf7d16c220335a907e33d0066a,95.83,4,2093056,3801046056,0,0,3801046056,,android,armeabi-v7a
ant25a6df25b1d54380db3721c33c335,6.47,4,1048576,4080218931,0,0,4080218931,,android,armeabi-v7a
ant2db02a1b45fd73e9984b2cd4d2b74,16.17,4,2019608,58121644933,0,0,58121644933,,android,armeabi-v7a
ant28f4b398766303de68aea2d79e0dd,99.38,4,2093056,3038689361,0,0,3038689361,,android,armeabi-v7a
ant26f3d0fd4ed3a36c9a77887bbe5c3,206.07,4,4161688,32749125632,0,0,32749125632,,android,armeabi-v7a
oem2808f64c8b13d30eebc3f55eea355,64.1,4,4003316,121440200294,0,0,121440200294,,android,armeabi-v7a
ant22cfe2b04396139d0afad6148bf0a,130.91,4,4003316,121440200294,0,0,121440200294,,android,armeabi-v7a
ant281f6e3b205a031dc9662d999c206,62.68,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2e2a5df46c12238bfa3bc109cf30d,33.01,4,4003316,242407954185,2050846883,120259084288,120098023014,,android,armeabi-v7a
ant20eea79d62dba355a8abed9701061,135.38,4,1048576,4552665333,0,0,4552665333,,android,armeabi-v7a
ant7e8119d16fd6c37c89f961f877621,348.87,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
7566a4a2043840d998406a11bea40a9f,500.0,16,32923820,1771674009600,0,1610612736000,161061273600,,linux,x86_64
ant2343eb50ac38e31e799b4caaef03b,16.84,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant064ea227ea236511a8b564e952aa2,380.94,6,3759084,519905791180,0,512067475865,7838315315,,linux,aarch64
ant2a5b030b330fe3afab6e67ed73a9b,131.46,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2803dcb8ae05431ec871383146720,4.68,8,3673256,0,0,0,0,,android,armeabi-v7a
ant2cbcce383d358349681b24d761934,414.51,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2b2d61ac488193d68bba97908fd98,93.75,4,2020648,58722940354,1030792151,0,57692148203,,android,armeabi-v7a
ant7b572f02ff30786fef2883edc2943,133.38,4,1909808,7838315315,0,0,7838315315,,linux,
ant29e38c48b535939708a285137689d,147.79,4,4003316,121987808624,0,0,121987808624,,android,armeabi-v7a
ant2c04e07a9a1ba35b1b0850b794bec,7.13,4,2055024,118669946388,0,0,118669946388,,android,armeabi-v7a
antf0aecbd33e700f697c0560eda92d9,91.22,2,4008892,85899345920,0,0,85899345920,,linux,x86_64
ant26019fdad542c3955b0cf9577741c,70.85,4,1880988,26349624360,0,0,26349624360,,android,armeabi-v7a
ant230686684bfc330dfb77d2195bcad,94.15,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant7182d99e57408da90ef10fa17abc7,356.5,4,1909808,7838315315,0,0,7838315315,,linux,
ant21fa59a82d6e0385387b954fd0215,107.06,4,3844876,43916040601,0,0,43916040601,,android,armeabi-v7a
ant279fa7f95ec5c3f5cbdd00143ac29,43.23,4,1720532,11585674280,0,0,11585674280,,android,armeabi-v7a
f1e7006aacbc04ea553cc2102f7f7156,3000.0,48,65347468,8396553689494,0,7916483719984,480069969510,,linux,x86_64
ant2c86873adf3dc38a5bb5095e6fd51,46.6,4,991992,2265595247,2265595247,0,0,,android,armeabi-v7a
613d13eff1c08a13d4c72c2a944144b1,805.0,24,16089124,1274316796722,0,1024242325913,250074470809,,linux,x86_64
74cf9501f9e6949a0f2e47939fe32001,1000.0,32,32577980,2217062118194,0,2089072092774,127990025420,,linux,x86_64
ant2b4c645a588773941b6d6e43497cc,6.46,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2b2c7d373ed7d323d91e92b92e35c,480.58,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
5fe9c1becd8e4bc4617162f9cd573c65,10000.0,80,65647084,8615919144140,0,8136386045542,479533098598,,linux,x86_64
ant2a8c64cf898ac35da8739a08e14b1,112.26,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
96e4c58cf9cbf997dc8a286baa242122,500.0,16,32922808,1314259992576,0,1099511627776,214748364800,,linux,x86_64
ant20bab18cb04b7351ea235605561e4,95.25,4,2890856,51732881080,0,0,51732881080,,android,armeabi-v7a
ant22801d6db09b93656bf3ec69d321e,42.41,4,2055160,3543348019,0,0,3543348019,,android,armeabi-v7a
ant276593f06e1a33554a005e921d26e,110.89,4,2054236,4080218931,0,0,4080218931,,android,armeabi-v7a
ant23976a74b231e3425a4479326598e,131.92,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant2224dd1b307eb33eb8e3be155198f,15.76,4,2020648,3983582167,0,0,3983582167,,android,armeabi-v7a
ant2be1737649e2e3fe283a78a7547c6,51.9,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant29295d78885ac3bdab4437c8586e2,8.37,4,1017068,5132485918,0,0,5132485918,,android,armeabi-v7a
ant23fcc4d6c7e603f0e9113a4d7efbc,52.84,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant21067231b4393349ba9b7b798eea8,89.08,4,2054152,2899102924,0,0,2899102924,,android,armeabi-v7a
ant2c297d59824b734469e01d43137dd,94.11,4,2053200,119077968281,0,0,119077968281,,android,armeabi-v7a
ant2f071cea894853585ad940863a6fb,95.64,5,2971064,54009213747,0,0,54009213747,,android,armeabi-v7a
ant21af717f56fc031e3818520da6e38,67.3,4,1016052,2458868776,0,0,2458868776,,android,armeabi-v7a
ant2138c9860a4ef30deaa035fdcbe16,125.44,4,980764,12509092249,0,0,12509092249,,android,armeabi-v7a
ant2be80055017913458b6502b827b5b,107.36,4,1683568,11123965296,0,0,11123965296,,android,armeabi-v7a
ant25631f64daba236cca7ae26e1ffea,72.01,4,3009616,24835648389,0,0,24835648389,,android,armeabi-v7a
ant2c134a5ac049a3afd8826b47a84c5,218.52,4,3742744,113311974686,0,0,113311974686,,android,armeabi-v7a
ant2aa08724522fc3c88b913593c8f5e,102.06,4,1009552,3983582167,0,0,3983582167,,android,armeabi-v7a
ant2ece58d82eda03c7cb3681f51b7c2,17.4,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2f59fece21e2c31a59fa99b1d4208,47.38,4,2054120,11392400752,0,0,11392400752,,android,armeabi-v7a
ant2f123a69189db3df1b470ea2b1c85,77.14,0,1885816,12079595520,0,0,12079595520,,android,armeabi-v7a
ant2ae838f1f01f03ed1b322a3e8ece0,101.25,4,2055168,3983582167,0,0,3983582167,,android,armeabi-v7a
ant2d088f2cf91a33f36b9c60f6d1c73,85.02,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
db79fce292b922fe31979f2b4af63819,1800.0,64,65623100,4434231610572,0,4178144185548,256087425024,,linux,x86_64
425194fa8869774505f2936da8fbe0ca,666.0,32,32864308,540092137471,300003465625,0,240088671846,,linux,x86_64
ant2104f05a6a86a346d93e90dcce5c7,31.7,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2152d8dd3b03f39239a1ae4d1e5ce,99.61,4,2055156,118133075476,0,0,118133075476,,android,armeabi-v7a
ant26c29b5501e7b370dafa1a53b4968,3.33,4,2020648,57702885621,0,0,57702885621,,android,armeabi-v7a
ant11c9f59dcd79caeb783103036085c,116.44,10,16123964,781684047872,0,644245094400,137438953472,,linux,x86_64
ant2fc01c3aac6923407bb05aa1838b8,72.24,4,3742744,0,0,0,0,,android,armeabi-v7a
ant25cba205941d73dd59322d971b61a,97.24,4,3033916,24610162606,0,0,24610162606,,android,armeabi-v7a
ant207e2ec7664a63b26bd0746100f9a,282.64,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2a12eb331e8b53943bf623aa8606e,98.93,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
antc4861d378926905537cfa7c1d306e,359.33,4,1909808,7838315315,0,0,7838315315,,linux,aarch64
b3f14c9329894d10b94e510e4bb1c75c,1000.0,40,32494288,2107110955416,0,1979120929996,127990025420,,linux,x86_64
ant20d349ae9119d3574973087731a9b,101.14,4,2045948,25812753448,0,0,25812753448,,android,armeabi-v7a
ant24522f831d0cc36ed81fea337ed5b,60.84,4,1016092,5873367776,515396075,0,5357971701,,android,armeabi-v7a
ant078eaf0efcf21dff7f0e2a6107827,433.69,4,7835644,512174850048,0,0,512174850048,,linux,x86_64
ant143f11ed9d9b0a6969b95371f8a6a,54.28,8,16370832,85899345920,0,0,85899345920,,linux,x86_64
ant25fc2e41ad39930349f431c07fd90,77.78,4,2054236,3983582167,0,0,3983582167,,android,armeabi-v7a
ant277248a246af731acbc98ce386a2b,52.21,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2ae2a0554fc67317a9fb9008a949c,77.05,4,1920104,18736794828,0,0,18736794828,,android,armeabi-v7a
7f40b2fc052267cb1ce1ebb8e5cd2c69,2000.0,24,20225040,4013217441382,0,3738339534438,274877906944,,linux,
ant2c37355c03e1e378986f603078a0e,10.68,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant212df22c925183bf49689c36ed8f4,158.22,2,1025936,26542897888,13271448944,0,13271448944,,android,armeabi-v7a
ant29841916114453f1c9ab303a5b38e,10.84,4,2020652,3758096384,0,0,3758096384,,android,armeabi-v7a
ant29b84287b6633318ead63bc0753fa,80.82,4,3965264,118637734133,0,0,118637734133,,android,armeabi-v7a
ant25c8acfef98ac38fdacebbffe31ac,192.36,4,16777216,137438953472,0,0,137438953472,,android,armeabi-v7a
ant2c0039639c5323ce2a28d0227c494,60.6,4,2053196,4080218931,0,0,4080218931,,android,armeabi-v7a
ant2f0bf84c67628311d9eb0c40a56fa,94.89,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant241f077f2a7853054887bfe72d725,99.01,4,2020648,57047903109,0,0,57047903109,,android,armeabi-v7a
ant23d63a8e87a60337dab3593b8c8d6,23.33,4,2055024,118648471552,0,0,118648471552,,android,armeabi-v7a
ant2052ba6aeb2ad363d95c862658309,77.69,4,2776980,26349624360,0,0,26349624360,,android,armeabi-v7a
ant28beb220f11f83afe86e37daba677,63.92,4,1048576,1857573355,0,0,1857573355,,android,armeabi-v7a
ant2a721c224f7393dcf9b13b7d827cf,150.81,4,2054152,2899102924,0,0,2899102924,,android,armeabi-v7a
ant2590b9cf22ec93f08897b9a421ecd,101.96,4,2020652,27036819128,0,0,27036819128,,android,armeabi-v7a
65479c76553670de3f756c47812a8c06,6000.0,64,131322600,55125797869971,44750123250481,9895604649980,480069969510,,linux,x86_64
ant04003cdb9877aca1aef5a58e0b5da,554.03,2,3722324,53687091200,0,0,53687091200,,linux,x86_64
ant2943a7907e9a53a06ad31b1170d18,466.45,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
5c212cf6feb8c7c2dd69a98b9b9f0d38,5000.0,64,131913976,51167556009979,44750123250481,5937362789988,480069969510,,linux,x86_64
ant21b3d17a588043a52871023935439,76.82,4,1895524,18736794828,0,0,18736794828,,android,armeabi-v7a
ant2fa389f281334364f9fd9c90e8fd0,72.11,4,2055160,11403138170,0,0,11403138170,,android,armeabi-v7a
ant2e67338fa30c131f787e2ae071e3b,237.33,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant0299a3b8e2fa895ad1dfd56bfc803,97.38,4,1991528,127560528691,120044335923,0,7516192768,,linux,aarch64
ant26ad59493efa735658158775ad1c3,67.14,4,2053196,11897059409,0,0,11897059409,,android,armeabi-v7a
antf3b45476ab37ebdd8bbf133685e58,33.43,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant2e256b146e704353e8c9662c98155,94.9,4,2055152,10866267258,0,0,10866267258,,android,armeabi-v7a
ant2f0f94a5d00823640bfb84ed722b4,86.24,4,1963080,4810363371,0,0,4810363371,,android,armeabi-v7a
ant24713e8f76ceda787816f7edd5600,200.0,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
b2103c54287805d2526068ad9f8758df,220.0,4,8140840,536870912000,0,429496729600,107374182400,,linux,x86_64
ant22a22261c578c3f7db791848fad7e,41.31,4,2045944,25802016030,0,0,25802016030,,android,armeabi-v7a
d41c5229deb04133cdac80da735765ae,150.0,4,8140840,536870912000,0,429496729600,107374182400,,linux,x86_64
ant2b6ac4f16d68f3baa8f443867bcac,100.2,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant5ceceea37c63fd77828243ff7f865,44.0,4,1909808,7838315315,0,0,7838315315,,linux,aarch64
ant2df48b530106839e196cd77004857,128.56,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant28911df043f103c42805e297b7b0e,9.87,4,969048,4885525299,0,0,4885525299,,android,armeabi-v7a
ant63c566050dd2d8566159495932740,58.43,4,1844284,7730941132,0,0,7730941132,,linux,aarch64
ant26bd329e2cbe2386ea80913543b0a,98.58,4,2053196,4080218931,0,0,4080218931,,android,armeabi-v7a
ant295a768f1d01a379b831f16c05559,98.2,4,2097152,4960687226,0,0,4960687226,,android,armeabi-v7a
ant2279c23f36f6f351d8dfaaaa43988,89.84,4,3704652,54621246586,0,0,54621246586,,android,armeabi-v7a
ant2e29a9e9e7a683dd98daea0eaac90,65.48,4,3763028,120914066800,0,0,120914066800,,android,armeabi-v7a
ant2f26f3746ab89365d8ed752b145a5,89.33,4,2624684,133552008068,123952756162,0,9599251906,,android,armeabi-v7a
ant2600508e0e54233ac97362d256b21,59.51,4,2625864,24255827804,0,0,24255827804,,android,armeabi-v7a
ant253dfe2c260f53dfeaadb1afdff19,17.23,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2ad243aa4225a338ca85ae03df985,83.42,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
ant2e0b33f0a98573cbea7b25fa22bf2,39.39,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2768c6e76b04332b988d35599e650,65.32,5,2971064,54009213747,0,0,54009213747,,android,armeabi-v7a
96c7fa6c36684662741debbd83965c4d,150.0,4,8141852,536870912000,0,429496729600,107374182400,,linux,x86_64
ant2209e76f460f3309294ec89ef1e2e,561.82,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2d557f08480a831dfbbf24f75c448,93.07,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant5dba0c89e4ba453c05f34df7fae38,283.93,6,4914104,284541583360,0,263066746880,21474836480,,linux,x86_64
ant2b263d305c1ee3e4188a56cd4a058,90.33,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
ant23b72abc2493d3abf93407fe5e852,4.84,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
4bbedb4c5ea759957486338d9906d65a,500.0,20,32806460,1088237338623,0,960247313203,127990025420,,linux,x86_64
ant29e3704a22cd636f98c5c0d16f3e6,111.22,4,1920104,48865990410,0,0,48865990410,,android,armeabi-v7a
ant231b7790d58ee35faaeb2dc170771,83.02,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ed1624217b0a2960719ebd88f9482066,960.0,36,32512556,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ant214caeccdf2ce3f3483bc8ad29d9a,75.21,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
anteaececccae90dd93a8204ea99a24b,1000.0,20,20274796,678604832768,0,644245094400,34359738368,,linux,x86_64
ant292f2e95cfd423472b7eff070172b,74.44,4,2019608,4219805368,0,0,4219805368,,android,armeabi-v7a
ant0283788a7735d0ee0c14ad8a210b3,85.86,4,1991520,123695058124,0,0,123695058124,,linux,aarch64
antb6eaf5ae6d12008bb9cec9def14a8,99.34,4,1991520,125090922496,0,0,125090922496,,linux,
ant255b7c146aefa3fabac503f642674,158.16,4,2097152,4960687226,0,0,4960687226,,android,armeabi-v7a
ant299d1259aff513235884af34f6db0,27.59,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant20f3fe33e20be3dea984022c8493d,80.95,4,2053196,4080218931,0,0,4080218931,,android,armeabi-v7a
ant26c0572a5a81b3d63b2320b9bc643,145.45,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant36a61e38e0f662b3e5a216204202e,11.36,4,1836008,7838315315,0,0,7838315315,,linux,aarch64
ant303a23876e5adf5fc60e1af1893af,91.94,4,1844284,7838315315,0,0,7838315315,,linux,
ant29262b2f7ef72351590fd3e26d121,105.19,4,1015928,2512555868,0,0,2512555868,,android,armeabi-v7a
ant2d510e0ddeed838f4982e47ca4540,86.83,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2df32fa98db6c3da8b74df06bdf5e,85.13,4,2019608,4219805368,0,0,4219805368,,android,armeabi-v7a
ant2436efe34546738a4b9696ff69d4c,70.33,4,2055164,3983582167,0,0,3983582167,,android,armeabi-v7a
ant2d554aba681f7307f916ff078a204,299.51,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
94ce0173db5e79bfdd59fcb2994280e7,220.0,4,8140832,536870912000,0,429496729600,107374182400,,linux,x86_64
1287bee39818cf525e9328c1386ae88a,1500.0,32,16381164,1924145348608,0,1649267441664,274877906944,,linux,
ant2969ddaf1955ac01d728fdc2a4ee5,97.3,4,1844268,125090922496,0,0,125090922496,,linux,aarch64
ant2e127761bd591368aaefce1a08c48,65.15,4,1018056,4842575626,0,0,4842575626,,android,armeabi-v7a
ant28e7be80cb3823965a5d258e21a28,43.83,5,1941948,23847805911,0,0,23847805911,,android,armeabi-v7a
ant2fcf7f6f50e8830db8af1f9aa24ad,123.39,4,2097152,5476083302,0,0,5476083302,,android,armeabi-v7a
ant218015d299d683bab9e6851a37d71,118.03,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant23e4cdd64f0103c87a32d839c4fd0,99.88,4,4003316,121987808624,0,0,121987808624,,android,armeabi-v7a
ant25775765c4bf538fcbff0573aaff7,93.6,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
ant2445c1a80e7b0389fa215cfed2c59,45.52,4,1018096,4842575626,0,0,4842575626,,android,armeabi-v7a
ant27d84f6077ccc316fa41a445d6dbe,64.16,4,1484060,26188563087,0,0,26188563087,,android,armeabi-v7a
ant2afafcefbbf6b3ff4aa31081280fb,73.79,4,3844196,43916040601,0,0,43916040601,,android,armeabi-v7a
ant2ddabadcbf85a3d72adc7d4c5b699,125.36,4,2054212,11403138170,0,0,11403138170,,android,armeabi-v7a
ant28617203e84ad311b8fcb7e44c882,62.07,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant2be016c0186503dd794eed085cf02,47.28,4,1021464,6442450944,0,0,6442450944,,android,armeabi-v7a
ant268dc14dba6fc354b9dc60cf42bd1,70.17,4,16777216,6302864506,0,0,6302864506,,android,armeabi-v7a
ant2b2060192417c3b6f966b1e651586,79.53,5,3933356,54009213747,0,0,54009213747,,android,armeabi-v7a
ant2f2ff138789ea387bbfcffb2687ea,74.47,4,2020372,27928024842,0,0,27928024842,,android,armeabi-v7a
ant214f543988e593db9a754c7606ec8,67.1,4,2494588,116189602775,0,0,116189602775,,android,armeabi-v7a
9d021761678036064109b59b7341794a,410.0,4,7770812,1128180534476,0,1000190509056,127990025420,,linux,x86_64
ant23a1b419736cf326e802d94cfac1c,70.21,4,2011148,0,0,0,0,,android,armeabi-v7a
ant20f47d21842fc373397664fb9f6fb,70.28,4,2089984,2877628088,0,0,2877628088,,android,armeabi-v7a
ant275826c78dc2d38649d7b27c43a12,50.89,4,1016016,6249177415,0,0,6249177415,,android,armeabi-v7a
ant2d8712e55e3cf3d009a42d63a0aff,65.51,4,1017068,4842575626,0,0,4842575626,,android,armeabi-v7a
ant2fbf54c984b7a30e5b0ef4dbbadcc,99.2,4,2055024,26725433999,0,0,26725433999,,android,armeabi-v7a
ant23766f3567c123e8cae6a33b5baab,461.44,4,1015436,5411658792,0,0,5411658792,,android,armeabi-v7a
ant230710b369ce032b7a8baa8de2c22,72.7,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant231bc45f879d23902b2eed95270bb,94.2,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant8201475abaa1d8a42a05371923f8c,93.77,4,1844284,15784004812,0,0,15784004812,,linux,aarch64
ant247a3e1d07c5c39909dc5594ea654,121.65,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant28634fa2b55833effaa9c7fdddaf0,79.32,4,2027232,3854733148,0,0,3854733148,,android,armeabi-v7a
ant21ff7f39529d835e6bce0654e2f3e,118.94,4,476800,1020054732,0,0,1020054732,,android,armeabi-v7a
ant241c7c65e860a3a2b8f72d7fd3476,70.07,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant205dc828e649b3bbfbd047270b5d5,72.18,4,4003316,56489557360,0,0,56489557360,,android,armeabi-v7a
99a2099363f2de9a4abc714cb8cf4c0f,1000.0,32,49015624,4324280447795,0,4068193022771,256087425024,,linux,x86_64
34daa7aa0662e16d2ac10114a3b3d5de,2000.0,24,16120848,1924145348608,0,1649267441664,274877906944,,linux,
a3dab95c0a5d0f0040f582fc8efbff43,150.0,4,8140832,536870912000,0,429496729600,107374182400,,linux,x86_64
ant291f9781e6aef35faaad9f8da683c,78.5,4,1048576,5057323991,0,0,5057323991,,android,armeabi-v7a
ant2fef74ecc156c320e8fcb6f15ec14,72.13,4,2054260,12884901888,0,0,12884901888,,android,armeabi-v7a
ant2bc15a25120be344c96c89441f6d1,50.56,4,1484060,26188563087,0,0,26188563087,,android,armeabi-v7a
ant2443e5383783e3eccbff4a14a54a4,5.68,4,2054236,11735998136,0,0,11735998136,,android,armeabi-v7a
ant29b9f54318c7d3921b4886ee7758a,12.95,4,2089984,4144643440,0,0,4144643440,,android,armeabi-v7a
ant2d30e3c2cdbd73735949e4a7a1b0d,5.59,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
ant227fff958a3c638dcb0f111a6a234,15.15,4,2052176,4423816314,0,0,4423816314,,android,armeabi-v7a
ant2b275417e89fa3930aa9514a8ce51,176.58,4,4003376,121450937712,0,0,121450937712,,android,armeabi-v7a
cb015ff8a90ac9731385b45eb222913e,500.0,24,32516556,2235208355020,0,1979120929996,256087425024,,linux,x86_64
ant2aeac93e8fe5d3cc0930f5e6f1ea7,384.4,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2d07f0655cef132f0bb29dd90737d,69.87,3,2054260,58186069442,0,0,58186069442,,android,armeabi-v7a
ant225b62c4532d73013a533a0e9a913,7.15,4,1963016,4745938862,0,0,4745938862,,android,armeabi-v7a
ant28ac62e4f3f883515887e01d748f1,6.45,4,2019608,58057220423,0,0,58057220423,,android,armeabi-v7a
a6c4a7a146df84613743f5dcce5ed015,1380.0,24,65560636,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ant473f3890e8294a31e0184b9117df3,208.65,4,8129228,85899345920,0,0,85899345920,,linux,x86_64
ant25901f9ed4dc630adad18e5086b15,372.34,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant21ce6f9b4b89c3d3d992882901216,112.05,4,2052184,4048006676,0,0,4048006676,,android,armeabi-v7a
ant2c658c9e8ed7536e4ac0bfe77f922,86.15,4,1881092,26349624360,0,0,26349624360,,android,armeabi-v7a
88a3f00c70bde1843814c9b9a1a37c6c,500.0,16,32923820,1288490188800,0,1073741824000,214748364800,,linux,x86_64
ant2326df60e49113cada237298a2ca4,175.21,4,3844884,43916040601,0,0,43916040601,,android,armeabi-v7a
