node_id,online_day,analysis_attribute_day,attribute_hour,os,arch,isvm,province,city,isp,nattype,dialtype,resourcetype,hardwaretype,bandwidth,actualbandwidth,netbenchlimitbandwidth,node_state,cpuload1,cpuload5,cpuload15,corenum,cpuuser,cpusystem,cpunice,cpuidle,cpuiowait,cpuirq,cpusoftirq,cpusteal,memtotal,memused,memfree,membufferd,memcached,retrans,v4pingloss,v6pingloss,v4pingavgrtt,v4pingbestrtt,v4pingworstrtt,v6pingavgrtt,v6pingbestrtt,v6pingworstrtt,totaldisksize,totaldiskused,hdddisksize,hdddiskused,ssddisksize,ssddiskused,systemdisksize,systemdiskused,maxioutil,externalip,rn_x,join_attribute_day,vendorid,bw,deliverytype,join_resourcetype,join_dialtype,join_nattype,scheduleisps,regsource,customermode,join_province,join_isp,join_city,device_type,join_arch_type,join_isvm,qoskiller_status,join_os,join_arch,join_manufacturer,join_model,node_status,node_stage,sevendayavg95ratio,quality_cpuutil,quality_retransrate,quality_pinglossrate,quality_rtt,join_cpu_load1,join_cpu_load5,join_cpu_load15,join_cpu_corenumber,join_cpu_totalcores,join_cpu_totalphysicals,join_cpu_totalthreads,join_cpu_idle,join_memtotal,join_memused,join_memfree,join_membuffers,join_memcached,join_disks_totalsize,join_disks_total_size,join_disks_total_used,join_disks_total_usedrate,join_disks_hdd_size,join_disks_hdd_used,join_disks_hdd_usedrate,join_disks_ssd_size,join_disks_ssd_used,join_disks_ssd_usedrate,join_disks_system_size,join_disks_system_used,join_disks_system_usedrate,join_net_pingrtt,join_net_tcpretransrate,join_net_pinglossrate,join_actualbw,join_limitbw,join_actualbw_achieverate,join_actualbw_rtt,join_actualbw_tcpretr_rate,join_limitbw_achieverate,join_netbench_bandwidth,join_netcardbw,join_procbw,join_diskdivbw,rn_y,node_manufacturer,node_model,arch_type,mem_used_ratio,disk_used_ratio,hdd_used_ratio,ssd_used_ratio,system_disk_used_ratio,cpu_load1_per_core,attribute_snapshot_mode,health_snapshot_day,smart_critical_warning,prom_retrans_ratio,smart_available_spare,smart_bad_block_count,smart_case_temperature,zfs_pool_state,zfs_dataset_read,zfs_dataset_write,zfs_pool_online
005173869acc7065d7b96baa59167d00,2026-03-16,20260316.0,23.0,linux,x86_64,False,青海,西宁,移动,public,staticNetSingle,dedicated,,5000.0,5000.0,5000.0,online,7.28,9.72,11.49,104.0,0.06,0.01,0.0,0.0,0.04,0.0,0.03,0.0,131708140.0,20666672,2645308.0,15980.0,108380180.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108012307165994.0,49500561090801.0,88290783710404.0,40022223251044.0,19241453486080.0,9455799998872.0,480069969510.0,22537840885.0,87.09,111.12.158.250,1.0,20260316.0,68426.0,5000.0,idc,dedicated,staticNetSingle,public,电信,self,specified,青海,移动,西宁,jarvis.A,host,False,,CentOS Linux,x86_64,Inspur,SA5212M5,online,inService,36.57142857142857,0.14,9.566666666666666,0.0655737704918032,16.783606557377055,14.99,15.36,13.95,104.0,52.0,2.0,104.0,9060.9,131708140.0,20683992.0,4046616.0,17188.0,106960344.0,108012307165994.0,108012307165994.0,49500561090801.0,0.46,88290783710404.0,40022223251044.0,0.45,19241453486080.0,9455799998872.0,0.49,480069969510.0,22537840885.0,0.05,17.6,8.6202,,5000.0,5000.0,100.0,13.0,0.0,100.0,5000.0,2491.412,2420.09,20.12,1.0,Inspur,SA5212M5,,0.15691264032731767,0.4582863044923966,0.45330012453301927,0.4914285714284883,0.04694699172290245,0.07,online_day,2026-03-16,0.0,0.0353843299200399,,,,,,,
0162a9c35208f00b3430b890fed59709,2026-06-12,20260612.0,23.0,linux,x86_64,False,安徽,淮南,移动,full,serverDial,aggregation,,2700.0,85.06,35.56,online,5.91,5.58,5.42,48.0,0.06,0.04,0.0,0.0,0.0,0.01,0.11,0.0,98420780.0,32026672,46215692.0,386176.0,19792240.0,0.22,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328360666726.0,3855495504855.0,0.0,0.0,3848290697216.0,3848290697216.0,480069969510.0,7204807639.0,12.1,120.243.103.107,1.0,20260612.0,2146.0,2700.0,aggregation,aggregation,serverDial,full,,self,specified,安徽,移动,淮南,jarvis.A,host,False,on,CentOS Linux,x86_64,Inspur,NF5270M3,online,inService,0.0,0.17,11.163636363636364,4.578305084745763,19.919661016949156,4.53,4.51,4.72,48.0,24.0,2.0,48.0,4071.30000000149,98420780.0,24446340.0,54590432.0,382708.0,19001300.0,4328360666726.0,4328360666726.0,3855495504855.0,0.89,0.0,0.0,0.0,3848290697216.0,3848290697216.0,1.0,480069969510.0,7204807639.0,0.02,17.1556,5.4429,0.5556,85.06,35.56,3.150370370370371,16.0,12.07,1.317037037037037,85.06,2086.0161,2036.1148,1.49,1.0,Inspur,NF5270M3,,0.3254055901609396,0.8907519039468866,,1.0,0.015007828226276757,0.123125,online_day,2026-06-12,,,,,,,,,
0169e2efdf711e8aa7eab262bf99c200,2026-03-16,20260316.0,23.0,linux,x86_64,False,天津,天津,移动,public,staticNetSingle,dedicated,,5000.0,5000.0,5000.0,online,3.21,3.59,3.78,64.0,0.01,0.01,0.0,0.0,0.02,0.0,0.02,0.0,65860220.0,12848328,10702736.0,21972.0,42287184.0,0.08,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,36873904848891.0,28738367059388.0,24409158136626.0,18471795346633.0,7916483719984.0,6157265115544.0,480069969510.0,41113574440.0,22.08,111.30.37.237,1.0,20260316.0,1804.0,5000.0,idc,dedicated,staticNetSingle,public,联通,self,specified,天津,移动,天津,jarvis.A,host,False,default,CentOS Linux,x86_64,INSPUR,SA5212M4,online,inService,20.714285714285715,0.09,9.236363636363636,,7.557142857142857,6.33,5.35,4.63,64.0,32.0,2.0,64.0,5702.7,65860220.0,13197972.0,7910252.0,24472.0,44727524.0,36873904848891.0,36873904848891.0,28738367059388.0,0.78,24409158136626.0,18471795346633.0,0.76,7916483719984.0,6157265115544.0,0.78,480069969510.0,41113574440.0,0.09,7.4,8.4114,,5000.0,5000.0,100.0,18.0,0.0,100.0,5000.0,1418.0916,1377.6539,6.11,1.0,INSPUR,SA5212M4,,0.19508480232832506,0.7793686938543022,0.7567567567566382,0.77777777777789,0.085640796240523,0.05015625,online_day,2026-03-16,0.0,7.560730564284,,,,,,,
01767fa6f1550763f8b79d981856a501,2026-03-16,20260316.0,23.0,linux,x86_64,False,上海,上海,联通,public,serverDial,aggregation,,330.0,311.91,238.01,online,0.93,0.93,0.93,24.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,32516768.0,4192236,284184.0,24648.0,28015700.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264330997759.0,261359497379.0,0.0,0.0,1024242325913.0,252329328640.0,240088671846.0,9030168739.0,8.63,223.167.203.192,1.0,20260316.0,41286.0,330.0,aggregation,aggregation,serverDial,public,电信,self,specified,上海,联通,上海,jarvis.A,host,False,default,CentOS Linux,x86_64,INTEL,X99,online,inService,74.85714285714286,0.05,0.7307692307692307,4.413793103448276,4.189655172413793,1.1,1.02,0.96,24.0,12.0,1.0,24.0,2275.5,32516768.0,4859224.0,270040.0,24124.0,27363380.0,1264330997759.0,1264330997759.0,262433239203.0,0.21,0.0,0.0,0.0,1024242325913.0,253403070464.0,0.25,240088671846.0,9030168739.0,0.04,3.3,0.762,5.5,311.91,238.01,94.51818181818184,12.0,35.48,72.12424242424242,311.91,244.3361,244.3023,3.57,1.0,INTEL,X99,,0.1289253593715095,0.20671762208017852,,0.24635706048866512,0.037611806794417266,0.03875,online_day,2026-03-16,,,,,,,,,
01e6e515c4737ef4bfc97f0cf116f103,2026-04-15,20260415.0,23.0,linux,x86_64,False,辽宁,沈阳,联通,public,staticNetSingle,dedicated,,10000.0,9829.36,9829.36,online,0.6,0.7,0.8,96.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,131186852.0,10553876,1254144.0,122088.0,119256744.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109111818793769.0,407683119185.0,88290783710404.0,380633088.0,20340965113855.0,375809638400.0,480069969510.0,31492847697.0,1.78,218.60.1.226,1.0,20260415.0,70386.0,10000.0,idc,dedicated,staticNetSingle,public,电信,self,specified,辽宁,联通,沈阳,jarvis.A,host,False,default,CentOS Linux,x86_64,Inspur,SA5212M5,online,inService,0.0,0.02,2.032258064516129,0.2258064516129032,15.83225806451612,0.67,0.94,0.91,96.0,48.0,2.0,96.0,9348.6,131186852.0,10384092.0,1299716.0,139352.0,119363692.0,109111818793769.0,109111818793769.0,364733446225.0,0.0,88290783710404.0,380633088.0,0.0,20340965113855.0,332859965440.0,0.02,480069969510.0,31492847697.0,0.07,15.9,1.9269,,9829.36,9829.36,98.2936,24.0,0.0,98.2936,9829.36,1895.3135,1836.2249,10.16,1.0,Inspur,SA5212M5,,0.08044919013682865,0.00373637909890914,4.3111304714259434e-06,0.018475506756757666,0.0656005367908021,0.0062499999999999995,online_day,2026-04-15,0.0,9.91546896244,99.0,,,,,,
025e5d6a0a1712cf04b1219e68e9e201,2026-05-19,20260519.0,23.0,linux,x86_64,False,新疆,乌鲁木齐,移动,full,serverDial,aggregation,,600.0,600.0,585.7,online,1.71,1.6,1.57,24.0,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.0,32581772.0,11342900,15930100.0,371468.0,4937304.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601246942822.0,2095836666265.0,0.0,0.0,2089072092774.0,2089072092774.0,512174850048.0,6764573491.0,4.25,36.186.7.230,1.0,20260519.0,28422.0,600.0,aggregation,aggregation,serverDial,full,,self,specified,新疆,移动,乌鲁木齐,jarvis.A,host,False,default,CentOS Linux,x86_64,INTEL,X99E,online,inService,0.0,0.07,20.0,4.608333333333333,30.371666666666663,1.39,1.22,1.24,24.0,12.0,1.0,24.0,2211.5,32581772.0,11739872.0,15429312.0,366824.0,5045764.0,2601246942822.0,2601246942822.0,2095836666265.0,0.81,0.0,0.0,0.0,2089072092774.0,2089072092774.0,1.0,512174850048.0,6764573491.0,0.01,30.15,5.0027,0.25,600.0,585.7,100.0,25.0,6.02,97.61666666666667,600.0,398.6335,387.1551,4.04,1.0,INTEL,X99E,,0.34813637514865675,0.8057046148764722,,1.0,0.01320754716942083,0.07125,online_day,2026-05-19,,,,,,,,,
027214405457bbbfd58d4dc1d8cffd00,2026-03-20,20260320.0,23.0,linux,x86_64,False,河南,郑州,移动,full,serverDial,aggregation,,900.0,900.0,900.0,online,0.25,0.28,0.2,28.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16085084.0,2369696,10737732.0,240840.0,2736816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256277934080.0,1005559218176.0,0.0,0.0,1000190509056.0,1000190509056.0,256087425024.0,5368709120.0,0.43,39.162.75.133,1.0,20260320.0,89666.0,900.0,aggregation,aggregation,serverDial,full,,self,specified,河南,移动,郑州,jarvis.A,host,False,,CentOS Linux,x86_64,HUANANZHI,,online,inService,0.0,0.01,,0.0209523809523809,12.48047619047619,0.17,0.23,0.19,28.0,14.0,1.0,28.0,2733.7,16085084.0,2356648.0,10778152.0,233988.0,2716296.0,1256277934080.0,1256277934080.0,1005548480757.0,0.8,0.0,0.0,0.0,1000190509056.0,1000190509056.0,1.0,256087425024.0,5357971701.0,0.02,12.0333,0.0137,,900.0,900.0,100.0,7.0,0.0,100.0,900.0,2.1156,2.0609,1.3,1.0,HUANANZHI,,,0.14732257537480065,0.8004273504273505,,1.0,0.020964360587002098,0.008928571428571428,online_day,2026-03-20,0.0,0.018590077952,100.0,,,,,,
02b90c87ab439880089f780e1b328909,2026-03-16,20260316.0,23.0,linux,x86_64,False,天津,天津,移动,public,staticNetSingle,dedicated,,5000.0,5000.0,5000.0,online,14.37,16.24,18.64,64.0,0.14,0.07,0.0,0.0,0.02,0.01,0.11,0.0,65860220.0,31549616,14038508.0,197436.0,20074660.0,0.04,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40942097871662.0,40495947406372.0,32545544182168.0,32545544182168.0,7916483719984.0,7916483719984.0,480069969510.0,33919504220.0,28.52,120.255.58.172,1.0,20260316.0,61026.0,5000.0,idc,dedicated,staticNetSingle,public,联通,self,specified,天津,移动,天津,jarvis.A,host,False,default,CentOS Linux,x86_64,INSPUR,SA5212M4,online,inService,106.14285714285714,0.44,7.745454545454545,,18.96428571428571,35.01,33.12,29.63,64.0,32.0,2.0,64.0,2915.800000190735,65860220.0,28574480.0,5910568.0,292060.0,31083112.0,40942097871662.0,40942097871662.0,40496269528919.0,0.99,32545544182168.0,32545544182168.0,1.0,7916483719984.0,7916483719984.0,1.0,480069969510.0,34241626767.0,0.07,18.5,0.9262,,5000.0,5000.0,100.0,16.0,0.0,100.0,5000.0,4909.3041,4706.4197,7.63,1.0,INSPUR,SA5212M4,,0.4790390314517625,0.9891028919258482,1.0,1.0,0.07065533437682243,0.22453125,online_day,2026-03-16,0.0,10.110620037515,100.0,,,,,,
0314004821dc8a987d0c440e54967207,2026-03-27,20260327.0,23.0,linux,x86_64,False,江苏,西宁,移动,public,staticNetSingle,dedicated,,5000.0,5000.0,5000.0,online,0.29,0.29,0.39,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98849216.0,7106212,409480.0,109440.0,91224084.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40942097871662.0,326468852776.0,32545544182168.0,276824064.0,7916483719984.0,322122547200.0,480069969510.0,4069481512.0,0.41,111.12.189.214,1.0,20260327.0,68526.0,5000.0,idc,dedicated,staticNetSingle,public,电信,self,specified,江苏,移动,西宁,jarvis.A,host,False,,CentOS Linux,x86_64,Inspur,SA5212M4,online,inService,0.0,0.01,6.467741935483871,0.0158730158730158,18.380952380952372,0.53,0.55,0.51,64.0,32.0,2.0,64.0,6264.1,98849216.0,7024592.0,353096.0,112884.0,91358644.0,40942097871662.0,40942097871662.0,292109114408.0,0.01,32545544182168.0,276824064.0,0.0,7916483719984.0,287762808832.0,0.04,480069969510.0,4069481512.0,0.01,19.3,6.6216,,5000.0,5000.0,100.0,6.0,0.0,100.0,5000.0,125.9099,121.5627,7.63,1.0,Inspur,SA5212M4,,0.07188941184925533,0.007973916085085733,8.505743903083189e-06,0.040690104166683116,0.00847685081437953,0.00453125,online_day,2026-03-27,,,,,,,,,
031825475f7c99087243a777379f8a08,2026-04-01,20260401.0,23.0,linux,x86_64,False,江苏,淮安,移动,public,staticNetSingle,dedicated,,5000.0,5000.0,5000.0,online,1.55,1.67,1.72,64.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,131425936.0,8789708,120391404.0,319224.0,1925600.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42921218801658.0,9920049934495.0,32545544182168.0,382730240.0,9895604649980.0,9895604649980.0,480069969510.0,24062554275.0,19.55,183.213.186.130,1.0,20260401.0,653.0,5000.0,idc,dedicated,staticNetSingle,public,,self,specified,江苏,移动,淮安,jarvis.A,host,False,default,CentOS Linux,x86_64,Inspur,SA5212M4,online,censored,0.0,0.03,8.1875,11.836065573770492,7.478688524590165,2.03,2.03,2.01,64.0,32.0,2.0,64.0,6232.5,131425936.0,8806164.0,120453496.0,307036.0,1859240.0,42921218801658.0,42921218801658.0,9920013234335.0,0.23,32545544182168.0,346030080.0,0.0,9895604649980.0,9895604649980.0,1.0,480069969510.0,24062554275.0,0.05,8.0,0.8363,,5000.0,5000.0,100.0,3.0,0.03,100.0,5000.0,61.7486,59.0325,7.99,1.0,Inspur,SA5212M4,,0.06687955412392878,0.2311222796429956,1.175983532055062e-05,1.0,0.050123014983753884,0.02421875,online_day,2026-04-01,,0.56085511274,,,,,,,
04407f8067cf8269bc467b98a082ab02,2026-03-16,20260316.0,23.0,linux,x86_64,False,湖南,常德,联通,public,serverDial,aggregation,,1600.0,1600.0,1600.0,online,0.4,0.37,0.5,36.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32512880.0,11322328,10250980.0,514760.0,10424812.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,1200335985049.0,975268961320.0,0.0,0.0,960247313203.0,960247313203.0,240088671846.0,15021648117.0,0.42,220.248.186.130,1.0,20260316.0,478.0,1600.0,aggregation,aggregation,serverDial,public,电信,self,specified,湖南,联通,常德,jarvis.A,host,False,default,CentOS Linux,x86_64,INTEL,X99,online,inService,74.85714285714286,0.09,,0.0323728813559322,23.669322033898304,0.62,1.33,2.27,36.0,18.0,1.0,36.0,3557.4,32512880.0,11316852.0,10294368.0,514760.0,10386900.0,1200335985049.0,1200335985049.0,975268961320.0,0.81,0.0,0.0,0.0,960247313203.0,960247313203.0,1.0,240088671846.0,15021648117.0,0.06,19.3,0.211,,1600.0,1600.0,100.0,57.0,0.0,100.0,1600.0,0.3576,0.3479,0.7,1.0,INTEL,X99,,0.3482413123660531,0.8124966454956257,,1.0,0.06256708407565073,0.011111111111111112,online_day,2026-03-16,,,,,,,,,
044b29695bf9d4c61b04141fa0e21b05,2026-03-28,20260328.0,23.0,linux,x86_64,False,青海,西宁,移动,public,staticNetSingle,dedicated,,10000.0,10000.0,7055.11,online,1.74,1.47,1.66,112.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,263029760.0,30535212,211326080.0,491804.0,20676664.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38962976941670.0,38495169103790.0,0.0,0.0,38482906972160.0,38482906972160.0,480069969510.0,12262131630.0,2.79,111.12.189.206,1.0,20260328.0,68526.0,10000.0,idc,dedicated,staticNetSingle,public,电信,self,specified,青海,移动,西宁,jarvis.A,host,False,default,CentOS Linux,x86_64,Inspur,SA5112M5,online,inService,,0.03,11.64516129032258,1.1875,19.206249999999997,1.02,1.44,1.7,112.0,56.0,2.0,112.0,10911.89999999702,263029760.0,30832836.0,210543480.0,488120.0,21165324.0,38962976941670.0,38962976941670.0,38495920723066.0,0.99,0.0,0.0,0.0,38482906972160.0,38482906972160.0,1.0,480069969510.0,13013750906.0,0.03,18.9,15.2789,0.5,10000.0,7055.11,100.0,6.0,6.39,70.5511,10000.0,887.8224,860.3495,3.63,1.0,Inspur,SA5112M5,,0.11609033137543068,0.9879935293809726,,1.0,0.0255423842539365,0.015535714285714286,online_day,2026-03-28,,0.1064370591599999,,,,,,,
05238a27ee69809720e284fea4b74100,2026-06-18,20260618.0,23.0,linux,x86_64,True,广东,阳江,联通,public,staticNetCouple,aggregation,,4200.0,4200.0,4200.0,online,284.3,284.81,293.6,88.0,0.17,0.56,0.0,0.0,0.0,0.03,0.11,0.0,58503196.0,20123556,15056512.0,250496.0,23072632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8292293358384.0,2033806601093.0,0.0,0.0,7916483719984.0,2029372047360.0,375809638400.0,4434553733.0,77.66,27.39.237.3,1.0,20260618.0,82626.0,4200.0,aggregation,aggregation,staticNetCouple,public,电信,self,specified,广东,联通,阳江,jarvis.A,host,False,,CentOS Linux,x86_64,"VMware, Inc.",VMware Virtual Platform,online,inService,0.0,0.9,,0.0032307692307692,21.293384615384603,303.64,306.44,311.25,88.0,1.0,88.0,1.0,826.7,58503196.0,19812624.0,17240692.0,243300.0,21206580.0,8292293358384.0,8292293358384.0,1743864096358.0,0.21,0.0,0.0,0.0,7916483719984.0,1739461754880.0,0.22,375809638400.0,4402341478.0,0.01,20.4533,0.0192,,4200.0,4200.0,100.0,50.0,0.0,100.0,4200.0,1923.1417,1928.5567,1.84,1.0,"VMware, Inc.",VMware Virtual Platform,,0.3439736181250679,0.2452646708448515,,0.25634765625010364,0.01179999999968069,3.2306818181818184,online_day,2026-06-18,,,,,,,,,
053e0e5ed1de24465ebcb03e8bc0670b,2026-03-16,20260316.0,23.0,linux,x86_64,False,甘肃,天水,移动,symmetric,staticNetCouple,aggregation,,300.0,300.0,300.0,online,0.34,0.32,0.29,24.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,32528032.0,10655708,16743028.0,345088.0,4784208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256277934080.0,1005000872427.0,0.0,0.0,1000190509056.0,1000190509056.0,256087425024.0,4810363371.0,2.88,117.157.177.212,1.0,20260316.0,61679.0,300.0,aggregation,aggregation,staticNetCouple,symmetric,,self,specified,甘肃,移动,天水,jarvis.A,host,False,,CentOS Linux,x86_64,INTEL,X79M2,online,inService,17.0,0.02,,0.0158730158730158,33.97142857142858,0.3,0.35,0.41,24.0,12.0,1.0,24.0,2364.9,32528032.0,10670312.0,16738828.0,343232.0,4775660.0,1256277934080.0,1256277934080.0,1004990135009.0,0.8,0.0,0.0,0.0,1000190509056.0,1000190509056.0,1.0,256087425024.0,4799625953.0,0.02,33.9,0.0247,,300.0,300.0,100.0,14.0,0.0,100.0,300.0,48.4199,47.8779,3.9,1.0,INTEL,X79M2,,0.3275853885042907,0.7999829059824921,,1.0,0.01878406708392332,0.014166666666666668,online_day,2026-03-16,,,,,,,,,
05a9cc48c8934a6f2dbbc20e1cabaf04,2026-03-16,20260316.0,23.0,linux,x86_64,False,安徽,宿州,移动,public,staticNetSingle,dedicated,,8000.0,8000.0,5423.65,online,16.71,14.71,13.27,104.0,0.05,0.04,0.0,0.0,0.0,0.0,0.03,0.0,131178800.0,20323940,1594928.0,54688.0,109205244.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108012307165994.0,90200371510633.0,88290783710404.0,72567802036218.0,19241453486080.0,17592186044415.0,480069969510.0,40383430000.0,42.16,120.209.67.57,1.0,20260316.0,1519.0,8000.0,idc,dedicated,staticNetSingle,public,,self,specified,安徽,移动,宿州,jarvis.A,host,False,default,CentOS Linux,x86_64,Inspur,SA5212M5,online,inService,48.285714285714285,0.2,1.6140350877192982,0.2068965517241379,14.3448275862069,20.38,19.7,20.13,104.0,52.0,2.0,104.0,7820.2,131178800.0,20335128.0,2160984.0,46992.0,108635696.0,108012307165994.0,108012307165994.0,90200264136451.0,0.84,88290783710404.0,72567802036218.0,0.82,19241453486080.0,17592186044415.0,0.91,480069969510.0,40276055818.0,0.08,13.7,1.7504,,8000.0,5423.65,100.0,16.0,0.0,67.79562499999999,8000.0,3551.8243,3446.6002,12.57,1.0,Inspur,SA5212M5,,0.15493311419223227,0.8350934618220172,0.8219182001401439,0.9142857142856623,0.08411988369365979,0.16067307692307692,online_day,2026-03-16,0.0,1.0713616493920002,,,,,,,
07664cc819a85c658dcf1919c240cf03,2026-03-16,20260316.0,23.0,linux,x86_64,False,江西,景德镇,电信,public,staticNetSingle,dedicated,,10000.0,9845.2,9845.2,online,9.66,10.53,11.24,96.0,0.05,0.02,0.0,0.0,0.02,0.0,0.04,0.0,131189016.0,28376620,6151108.0,102276.0,96559012.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109111818793769.0,97989560746628.0,88290783710404.0,79824544176531.0,20340965113855.0,18141941858300.0,480069969510.0,23074711797.0,66.26,59.63.72.15,1.0,20260316.0,79915.0,10000.0,idc,dedicated,staticNetSingle,public,,self,specified,江西,电信,景德镇,jarvis.A,host,False,,CentOS Linux,x86_64,Inspur,SA5212M5,online,inService,76.57142857142857,0.18,1.9523809523809523,0.0625,13.04375,14.85,14.75,15.5,96.0,48.0,2.0,96.0,7472.3,131189016.0,29341848.0,5944628.0,53416.0,95849124.0,109111818793769.0,109111818793769.0,97989560746628.0,0.9,88290783710404.0,79824544176531.0,0.9,20340965113855.0,18141941858300.0,0.89,480069969510.0,23074711797.0,0.05,14.9,1.7484,,9845.2,9845.2,98.452,15.0,0.0,98.452,9845.2,6045.5029,5984.4307,10.16,1.0,Inspur,SA5212M5,,0.21630332222325685,0.8980655059177132,0.9041095890411113,0.8918918918917391,0.0480653097725567,0.100625,online_day,2026-03-16,0.0,0.632726257785,99.0,,,,,,
080d9e3dba35ff9ede8c7787563fc800,2026-05-27,20260527.0,23.0,linux,x86_64,False,河北,石家庄,联通,public,serverDial,aggregation,,2000.0,107.98000000000002,68.9,online,3.67,4.39,6.11,16.0,0.12,0.11,0.0,0.0,0.0,0.0,0.03,0.0,32792368.0,8422096,545652.0,12272.0,23812348.0,0.01,10.4,1.33,0.0,0.0,0.0,0.0,0.0,0.0,2128371043532.0,549551802941.0,0.0,0.0,2000381018112.0,545460846592.0,127990025420.0,4090956349.0,6.73,121.29.166.156,1.0,20260527.0,70396.0,2000.0,aggregation,aggregation,serverDial,public,电信,self,specified,河北,联通,石家庄,jarvis.A,host,False,,CentOS Linux,x86_64,To be filled by O.E.M.,To be filled by O.E.M.,online,inService,0.0,0.41,0.5689655172413793,21.863000000000003,53.10883333333336,9.27,8.78,8.14,16.0,8.0,1.0,16.0,597.5,32792368.0,8403240.0,432976.0,7860.0,23948292.0,2128371043532.0,2128371043532.0,504626445025.0,0.24,0.0,0.0,0.0,2000381018112.0,500363689984.0,0.25,127990025420.0,4262755041.0,0.03,41.0133,0.4375,27.3333,107.98000000000002,68.9,5.399000000000001,34.0,38.49,3.4450000000000003,107.98000000000002,332.4886,318.099,0.99,1.0,To be filled by O.E.M.,To be filled by O.E.M.,,0.2568309796962513,0.2582030067600558,,0.2726784755770263,0.03196308724508416,0.229375,online_day,2026-05-27,,,,,,,,,
080f9cfcd6298dca6632f4952a8b4401,2026-04-13,20260413.0,23.0,linux,x86_64,False,辽宁,阜新,移动,public,staticNetCouple,dedicated,,3900.0,3541.13,680.89,online,1.52,1.1,1.03,64.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,131327804.0,8039824,49692300.0,299480.0,73296200.0,0.01,3.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,55125797869971.0,49638322166814.0,44750123250481.0,40791881390482.0,9895604649980.0,8796093022205.0,480069969510.0,50347754127.0,100.23,39.152.90.192,1.0,20260413.0,80479.0,3900.0,idc,dedicated,staticNetCouple,public,,self,specified,辽宁,移动,阜新,jarvis.A,host,False,default,CentOS Linux,x86_64,Inspur,SA5212M4,online,censored,,0.03,4.959183673469388,8.907741935483875,18.04709677419354,1.07,1.01,1.23,64.0,32.0,2.0,64.0,6338.8,131327804.0,7982320.0,56348116.0,292096.0,66705272.0,55125797869971.0,55125797869971.0,49638322166814.0,0.9,44750123250481.0,40791881390482.0,0.91,9895604649980.0,8796093022205.0,0.89,480069969510.0,50347754127.0,0.1,18.2667,-1.0,5.8333,3541.13,680.89,90.79820512820514,11.0,21.84,17.458717948717947,3541.13,6.2123,6.0828,13.16,1.0,Inspur,SA5212M4,,0.061219511444811796,0.9004553962901238,0.9115479115477866,0.888888888888945,0.10487586669582598,0.02375,online_day,2026-04-13,0.0,0.24431146324,100.0,,,,,,
