node_id,top1_business,top1_pred_cost,top1_pred_profit,top1_profit_positive,top2_business,top2_pred_cost,top2_pred_profit,top2_profit_positive,top3_business,top3_pred_cost,top3_pred_profit,top3_profit_positive
ant2a0fcb58784e530d0aeef6512d409,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a13674cb46ca3186a525307d3f05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a13ef7a74e203026975302314600,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a19e9632e46c392ea6785313690a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a29dd67ce00739799bc514253601,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a305a75720833e75a11a0273780c,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2a32dfd3553f53bdda4b9e3981301,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a3b2240fffc43f449c6c6821ff0a,10000149,4.59,5.41,1,10000084,1.21,5.95,1,10000129,0.97,5.22,1
ant2a3f0b7436302331e928c322cba06,10000129,2.9,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2a577b75331f93131be348262d10a,10000050,2.3,5.22,1,10000251,1.5,5.22,1,10000217,0.77,5.22,1
ant2a57947dc92e8323bb3ab305c1b06,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2a59b7f2120bf310c8987c647f00b,10000050,3.11,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2a622df1b2a6831f4859fb86a8b04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a6738f4264c63bba840f970f2606,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a696c8b3033b56dd05c3d8d91a08,1380389889,23.66,5.83,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
ant2a6a8a4c084b939b4b5ed3679c50b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a6b8aa24515f3094a52221b25e03,10000149,5.31,5.41,1,10000038,3.21,5.22,1,10000251,1.24,5.22,1
ant2a6ccde64bf2d33258313cab27701,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a7dc9090a989328a912ad0ed3105,10000050,3.11,5.22,1,10000303,1.55,5.22,1,10000251,1.24,5.22,1
ant2a850a6a737373065a2bf2fb6ab01,10000050,3.98,5.22,1,10000303,0.92,5.22,1,10000256,0.7,5.22,1
ant2a855e5b5367c3c38a0ecc0662a0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a85b57fb303d3187adf44a73ab05,10000084,2.5,5.95,1,10000149,2.43,5.41,1,10000083,2.21,5.22,1
ant2a8815eba36b830bc824aae2d3e0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a91dc318f4183b9f9938ab646c03,10000149,2.97,5.41,1,10000084,2.35,5.95,1,10000038,1.66,5.22,1
ant2a940676bad7f3ed9b07b7f06b909,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a97212d2f6343924b21461f04504,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2a9b106d0d9d9389a8052f6269404,10000038,3.21,5.22,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2aa7222bb44b43a4a9a7c9d8fd403,10000050,3.88,5.22,1,10000303,1.16,5.22,1,10000097,1.35,5.22,1
ant2aae4555772c139e0aa54031a2d02,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2ab3a2677a84d32f4b0b101733b02,10000149,4.15,5.41,1,10000084,2.3,5.95,1,10000099,2.2,5.22,1
ant2acdc57f1a9da38beb7c5ce272203,10000149,5.31,5.41,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2ace2ebc8481f39ed89d056017108,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2acedb4bf847830d1914b16016301,10000149,6.65,5.41,1,10000099,5.18,5.22,1,10000084,4.31,5.95,1
ant2adc27575c1fb3c469476ba5aae00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ae9fe0ffdef93de5a19baeaee20c,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2aed61dbb18fc3aa584dfe342fe09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2af144a379d5d35d9a0db75ddb606,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2af2d662b264839c5ae6ebf857807,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2af2fe7cb54c53af6a2d9a3396802,10000050,2.95,5.22,1,10000251,2.06,5.22,1,10000303,1.33,5.22,1
ant2af338639eaba3da5b8366265af08,10000038,3.21,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2af5116a458913a8a853925735204,10000251,2.59,5.22,1,10000303,1.03,5.22,1,10000256,0.98,5.22,1
ant2af64086a4795348c8d219b82fb08,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2af6b8757a9163349b81243539f0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2afb4bf44c6203367b8fec1f07f02,10000099,3.36,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2afdbcf1c57313a40ad16e6a89108,10000149,5.31,5.41,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2aff4a49dc8db3c569580f697a209,10000050,1.69,5.22,1,10000274,0.64,5.41,1,10000193,0.61,5.22,1
ant2b02f357444693664af72e81a3907,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2b0400488c45a397a9cc5fa954a00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b126675eebf63427a0d3d9c35a00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b132b0c19cd63bd48f6b83f90305,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b1a8a5fb3cbe3c199addc1d09702,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b1df7c4a74bb334aa066ab858703,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2b279853b477e360eb96bfb013101,10000050,2.77,5.22,1,10000251,2.03,5.22,1,10000303,1.15,5.22,1
ant2b364d00343a233bf9468cc5aa207,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b4317779aa513eb7a28a8cd02f0b,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2b4329df63dbc38b4a38cc9fe0400,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b4782be9c7103cd1b11aa2ad0c04,10000149,4.7,6.54,1,10000084,3.83,7.08,1,10000129,3.11,6.35,1
ant2b4cbea29399637c892f8ccf60f09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b4f0ad1b98cf3647872378c9d600,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2b516331dd42b3cd5aaac75f98500,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b55e3b747db13fadb0f184cf1b05,10000084,7.8,5.95,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2b5696009e1c539e280f0d979ba08,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b581aa3c9ca93a35adf768c97104,10000149,5.69,5.41,1,10000084,4.59,5.95,1,10000129,3.79,5.22,1
ant2b704cd5da3ed36cf8968f3961d07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b715665138f13de69d3dead89503,10000050,1.35,5.22,1,10000256,1.03,5.22,1,10000182,0.84,5.22,1
ant2b71d005b47523d869abd16eda405,10000149,5.04,5.41,1,10000050,3.75,5.22,1,10000193,0.76,5.22,1
ant2b72d055f528a30cf93aebea3f103,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b75395ff1a4c3153b43b7c210005,10000038,3.21,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2b7c668aafd2637288c6b1a9f5c06,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2b8ab725305b93c40827e4199300b,10000149,3.24,5.41,1,10000084,2.51,5.95,1,10000038,2.43,5.22,1
ant2b94555baa3c5384ab259deccab00,10000149,3.41,5.41,1,10000084,2.86,5.95,1,10000129,2.22,5.22,1
ant2baaa22599e33392fbf531ddc0e07,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2baac11b0057a3d4d98e3e691ff04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bad46a82ed4b3e9db5f759966b02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2baf1898b78813201a89eecdef701,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2bb8131dc78d335c491cbadeca60c,10000149,4.43,5.41,1,10000084,3.31,7.43,1,10000251,1.9,5.22,1
ant2bb9561ffd04e3c7cbf5c3d7ad809,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bbcc8e79c73d3f9a9c27b18f2407,10000149,4.78,5.41,1,10000084,2.26,5.95,1,10000099,2.23,5.22,1
ant2bc6273f740a7329da96dc8b23b07,10000238,0.57,5.22,1,10000193,0.56,5.22,1,10000273,0.5,5.22,1
ant2bcba157b197638ceae6956ec5303,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bcc5a2f7364e3f39bbe97a73e809,10000149,5.16,5.41,1,10000084,4.56,5.95,1,10000083,4.0,5.22,1
ant2bce99ecddd783afe887a0c072908,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bcf2a3ea1c583d25bcd507b1fb00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bcfd6f2966e53579b7619ccb2906,10000050,5.8,5.22,1,10000251,2.28,5.22,1,10000303,1.92,5.22,1
ant2bd523e1a78e33ce1ab717abb0102,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2bd5f15080c423773abf7a422a702,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bdb7f6e1d2f439ec858c09700d0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2bf5477dfb43b3e439f3a3b7a1005,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2c0581631354932df8a5a6f07b203,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c115fc2f508d3d19a909486e5508,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c18f0db374603a14a062b5992d09,10000149,3.31,5.41,1,10000083,2.35,5.22,1,10000129,1.9,5.22,1
ant2c224ef79332a3b838f811c2b5505,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c281a4725743319fa39442070b03,10000099,3.36,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2c35347ef027938a3a59e6f15880c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c3ab667649eb30bb8535d6adfc0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c3ec8026bb053927a96737e15906,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2c458df09c8b03a52a13dfc0eca00,10000149,4.49,5.41,1,10000050,2.51,5.22,1,10000083,2.51,5.22,1
ant2c5f5cfee2e7638a4add03199ff0a,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2c6b74488e8e03d638236beaa760b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c7f3c0e25bbc3c4a9edfc0cda006,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c942c5b0574e3ba1988a93064204,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2c9b05d3f2050358e894113e14106,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2cac227e9ad6b3b5cba06057ccd01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2cac985faaf0437f2bcc890a84e08,10000149,4.07,5.41,1,10000084,2.98,5.95,1,10000038,2.94,5.22,1
ant2cae139de723f3e54abe926ad7902,10000099,3.36,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2cb694727d4173b649e421998af07,10000050,1.24,5.22,1,10000256,0.73,5.22,1,10000097,0.93,5.22,1
ant2cc7b58af8abe3fe09fafeb85440c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ccfa59f58855336e8af5706e6c00,10000084,7.8,5.95,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2ce6d3559aea831469a0fb9c2ae0a,10000050,2.42,5.22,1,10000251,1.88,5.22,1,10000303,1.48,5.22,1
ant2cecebe34b6e732e4ba12e4d35f0c,10000038,3.21,5.22,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2cf9577c60c4e31cbb9d298c3c605,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2cfc1f8e5f369ae7a1f1729c8ae09,1380389889,23.66,5.83,1,10000019,19.11,13.1,1,10000127,2.57,5.22,1
ant2cff995b6cf2a37da847c400e4000,10000149,2.92,5.41,1,10000084,2.49,7.43,1,10000038,1.79,5.22,1
ant2d00b1c5c6e373548815839b0a507,10000149,5.13,5.41,1,10000083,4.14,5.22,1,10000050,3.28,5.22,1
ant2d04df26409573427aca453674e09,10000149,4.36,5.41,1,10000038,2.78,5.22,1,10000099,2.67,5.22,1
ant2d0e7d6ab0f183a81889deb0ce200,10000084,3.25,5.95,1,10000149,3.24,5.41,1,10000038,1.87,5.22,1
ant2d0e7dd9d883931c2aa2923f25403,10000149,5.31,5.41,1,10000099,3.36,5.22,1,10000129,2.9,5.22,1
ant2d0fc98ef08f439f58354aecf9402,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d114fa1a7bd93dfe92f0b92faf08,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2d11d062ac3173ec0bc4854afa403,10000038,3.69,5.22,1,10000149,3.53,5.41,1,10000129,3.09,5.22,1
ant2d1d0324f7ef4358daea618800006,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d23427ca37e83bfa95c99387e505,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d235568f4ec63615912c32686805,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d3a9822e7cc6323cb75061426b03,10000149,5.31,5.41,1,10000083,3.68,5.22,1,10000129,2.9,5.22,1
ant2d51d6d3715f7304c9020fc4d9d06,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d546a09393ee3ab6b7e08dbb7d05,10000149,5.31,5.41,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2d5bc07e414e13a419cc113a9f505,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d627e415ea4b3a9fb88f13ce9003,10000050,1.89,5.22,1,10000193,0.46,5.22,1,10000238,0.44,5.22,1
ant2d6659455941132f98a43c3eb2402,10000149,5.2,5.41,1,10000084,3.65,5.95,1,10000038,3.61,5.22,1
ant2d7dc845a302b3a79877f09061f0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d7e927f75ed137309054cd94ab06,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d8ca0358041a364a9ad611ce400a,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2d8d3068ec9193e4da811bb901c00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d922ba3962823be7967161cf1107,10000149,3.58,5.41,1,10000083,3.48,5.22,1,10000099,3.0,5.22,1
ant2d9ccadc8094939ecbfecd4d27e03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2d9ee7cb4ab223ae2814fff46fb01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2da138deed4c03c0aaa72329d1305,10000149,3.88,5.41,1,10000129,2.32,5.22,1,10000083,2.11,5.22,1
ant2da13cd89b94e351fa4ff0c279505,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dab28ae0627a3e9f9a692fe92b07,10000084,7.8,5.95,1,10000149,5.31,5.41,1,10000129,2.9,5.22,1
ant2db02760fada73067b89fef3b5700,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dbec708f30d334f69fd9e1153900,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2dc45c07df3773db5bbef08469404,10000038,3.21,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2dc55f9d7d8063cd691e5d6176c03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dc753fe76fc53e9fa68a612d0204,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2dc75c0c8f49c38f0b8362e0a2400,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dcadf4158903374690a3306c720b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dcb35fca5bb3381d85c596d37a00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dd35fbf0a9b93c79a18a3abd7801,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dd9e6ac95d5b31999edbd85a4c03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ddb575d757733c34842bc0ce3d0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dde049756e2335a7a078c2760e0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2deba4f80074836c2bdc3183ce300,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2df267b0ec4723a49b473ffeeb503,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2df6b71246eb23bdfad5a8ee9dc07,10000149,5.39,5.41,1,10000038,5.01,5.22,1,10000129,4.95,5.22,1
ant2dfc3ec9c58803f3c8be190e3c107,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2dfe28c77f2273d2da283cfa9e607,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e0d8a6e33cb03609b5c7bafdc105,10000084,2.69,5.95,1,10000083,2.1,5.22,1,10000050,1.81,5.22,1
ant2e10374b2154c3cd9a74cfbd6ba05,10000050,3.11,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2e10818e4c7df3caa9651d803f30b,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2e11eb28bec22723a8f6c1245d206,10000054,9.27,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2e1b07b4418c73580bc5a81e9340a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e253f59266e63dc58d054150da0b,10000050,3.2,5.22,1,10000251,1.19,5.22,1,10000303,1.13,5.22,1
ant2e28eaa70b2903657bbe384898109,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e31083a7a905397e92083678f60c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e3abc099b439341c9c8a235cd002,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e3c2fe5ad87f32c6bf5c7baccf02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e59d28f84be43559b57d07b56e03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e5c108b147e53f9e8598b0a1bb0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e6444bfe7cfd3ad9876d88e7dc01,10000149,5.31,5.41,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2e736ac5698d93f93879b05bcb502,10000050,3.11,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2e75ce70c04fa3ac5b64923adcb06,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e8661f07470030c1b6447494b402,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e88b9d82ebaf3222934eba8bb302,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e906ee5184b03a21914625e25402,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e9099f244b093a0eaa53039edd09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e97477ab0c1036b1884142b85702,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e981147f08a3384cb5b8d00d620c,10000038,2.55,5.22,1,10000251,1.98,5.22,1,10000050,2.21,5.22,1
ant2e99f3297f43532c1bfb0c2fd9c08,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e9c268908de236dbb25400149b04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2e9c61b7407ed3524a35ebf1d3d0c,10000099,3.36,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2e9c6d7aa422d3a7db2575fa96f01,10000149,5.81,5.41,1,10000084,1.6,5.95,1,10000129,1.46,5.22,1
ant2ea5e9d701bee3339a63ca975f506,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ea99d1d0a34c3a1685ea97ae4b0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ebfdf779c34a3befae617ed8e809,10000149,3.93,5.41,1,10000099,3.34,5.22,1,10000083,3.06,5.22,1
ant2ec38b2f8c6ee312eb6ba1255c108,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2ec38e01b986031b799cd46671c00,10000149,2.03,5.41,1,10000038,1.39,5.22,1,10000129,1.31,5.22,1
ant2ecceb14d510d3e5d915cb900d500,10000129,2.9,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2ed25c92ca770387e89610cb6250c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ee31ea3b9265374fa9a6468d4200,10000149,3.36,5.41,1,10000084,2.16,7.43,1,10000083,2.01,5.22,1
ant2ee84a90966a13d3fab254030d30c,10000149,4.99,5.41,1,10000050,3.65,5.22,1,10000129,3.54,5.22,1
ant2eebfac4cef03327f9dbd6e82490c,10000099,3.95,5.22,1,10000083,3.68,5.22,1,10000149,3.63,5.41,1
ant2f005b2468f5f3a6480b5fa06c207,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f0473ad821153003956394fef201,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f06a0bd824ea3feabf3b800e5f01,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2f072a9cfebc33e74aaffa9bc7406,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f07792ab52df3175b4c66162d80b,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f1048738c4bb3da9aaee232a5c06,10000149,3.93,5.41,1,10000038,2.14,5.22,1,10000251,1.38,5.22,1
ant2f123ec388c0c35db854783a14601,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f12970c5a7113bfda40fc8475208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f178171a6c50352d9fcbaa2d740a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f17f2d34292f36e6905376f2eb02,10000050,3.11,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f1ddfdc98e163c94a78c63e2c304,10000149,4.31,5.41,1,10000038,2.88,5.22,1,10000251,1.83,5.22,1
ant2f249b91ded29392faaafdf3a9802,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f2b00eaf6bd732839fe6bc296b07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f2b0b4d5efcd3618ac2ebf45a80a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f30a014f0f563e349f02e6965a00,10000149,3.25,5.41,1,10000084,2.78,5.95,1,10000083,2.11,5.22,1
ant2f3f48f8909e232369addd8647902,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f403967bc7f43f3eb57bb6f26300,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f4040f5ae8f1349a874f512a3b07,10000149,4.35,5.41,1,10000084,3.68,7.43,1,10000083,2.2,5.22,1
ant2f451e91ded6f3cb0a9f286da390a,10000149,4.65,5.41,1,10000038,4.2,5.22,1,10000050,2.77,5.22,1
ant2f47091d2cb1e3aa7bf8176d2e803,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2f4837cca600536e8a5c589c30304,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f48470e9b43e3e6bbb11f71c0803,10000149,5.47,5.41,1,10000099,4.23,5.22,1,10000083,3.92,5.22,1
ant2f4b0f3a30138326a9a165bb05905,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f4ca684e51cf38428aa8cdc12a07,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f4db20b02c0533e489a5371d0e03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
